+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|                                                                                                       description                                                                                                        |
+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| Vandalism took place at 12:04. No known witnesses.                                                                                                                                                                       |
| Shoplifting took place at 03:01. Two people witnessed the event.                                                                                                                                                         |
| Theft of the CS50 duck took place at 10:15am at the Humphrey Street bakery. Interviews were conducted today with three witnesses who were present at the time – each of their interview transcripts mentions the bakery. |
| Money laundering took place at 20:30. No known witnesses.                                                                                                                                                                |
| Littering took place at 16:36. No known witnesses.                                                                                                                                                                       |
+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
+---------+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|  name   |                                                                                                                                                     transcript                                                                                                                                                      |
+---------+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| Ruth    | Sometime within ten minutes of the theft, I saw the thief get into a car in the bakery parking lot and drive away. If you have security footage from the bakery parking lot, you might want to look for cars that left the parking lot in that time frame.                                                          |
| Eugene  | I don't know the thief's name, but it was someone I recognized. Earlier this morning, before I arrived at Emma's bakery, I was walking by the ATM on Leggett Street and saw the thief there withdrawing some money.                                                                                                 |
| Raymond | As the thief was leaving the bakery, they called someone who talked to them for less than a minute. In the call, I heard the thief say that they were planning to take the earliest flight out of Fiftyville tomorrow. The thief then asked the person on the other end of the phone to purchase the flight ticket. |
+---------+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
+-----+------+-------+-----+------+--------+----------+---------------+
| id  | year | month | day | hour | minute | activity | license_plate |
+-----+------+-------+-----+------+--------+----------+---------------+
| 260 | 2021 | 7     | 28  | 10   | 16     | exit     | 5P2BI95       |
| 261 | 2021 | 7     | 28  | 10   | 18     | exit     | 94KL13X       |
| 262 | 2021 | 7     | 28  | 10   | 18     | exit     | 6P58WS2       |
| 263 | 2021 | 7     | 28  | 10   | 19     | exit     | 4328GD8       |
| 264 | 2021 | 7     | 28  | 10   | 20     | exit     | G412CB7       |
| 265 | 2021 | 7     | 28  | 10   | 21     | exit     | L93JTIZ       |
| 266 | 2021 | 7     | 28  | 10   | 23     | exit     | 322W7JE       |
| 267 | 2021 | 7     | 28  | 10   | 23     | exit     | 0NTHK55       |
+-----+------+-------+-----+------+--------+----------+---------------+
+---------+---------------+------+--------+
|  name   | license_plate | hour | minute |
+---------+---------------+------+--------+
| Vanessa | 5P2BI95       | 10   | 16     |
| Bruce   | 94KL13X       | 10   | 18     |
| Barry   | 6P58WS2       | 10   | 18     |
| Luca    | 4328GD8       | 10   | 19     |
| Sofia   | G412CB7       | 10   | 20     |
| Iman    | L93JTIZ       | 10   | 21     |
| Diana   | 322W7JE       | 10   | 23     |
| Kelsey  | 0NTHK55       | 10   | 23     |
+---------+---------------+------+--------+
+-----+----------------+------+-------+-----+----------------+------------------+--------+
| id  | account_number | year | month | day |  atm_location  | transaction_type | amount |
+-----+----------------+------+-------+-----+----------------+------------------+--------+
| 246 | 28500762       | 2021 | 7     | 28  | Leggett Street | withdraw         | 48     |
| 264 | 28296815       | 2021 | 7     | 28  | Leggett Street | withdraw         | 20     |
| 266 | 76054385       | 2021 | 7     | 28  | Leggett Street | withdraw         | 60     |
| 267 | 49610011       | 2021 | 7     | 28  | Leggett Street | withdraw         | 50     |
| 269 | 16153065       | 2021 | 7     | 28  | Leggett Street | withdraw         | 80     |
| 275 | 86363979       | 2021 | 7     | 28  | Leggett Street | deposit          | 10     |
| 288 | 25506511       | 2021 | 7     | 28  | Leggett Street | withdraw         | 20     |
| 313 | 81061156       | 2021 | 7     | 28  | Leggett Street | withdraw         | 30     |
| 336 | 26013199       | 2021 | 7     | 28  | Leggett Street | withdraw         | 35     |
+-----+----------------+------+-------+-----+----------------+------------------+--------+
+-----+----------------+------+-------+-----+----------------+------------------+--------+---------+
| id  | account_number | year | month | day |  atm_location  | transaction_type | amount |  name   |
+-----+----------------+------+-------+-----+----------------+------------------+--------+---------+
| 267 | 49610011       | 2021 | 7     | 28  | Leggett Street | withdraw         | 50     | Bruce   |
| 336 | 26013199       | 2021 | 7     | 28  | Leggett Street | withdraw         | 35     | Diana   |
| 269 | 16153065       | 2021 | 7     | 28  | Leggett Street | withdraw         | 80     | Brooke  |
| 264 | 28296815       | 2021 | 7     | 28  | Leggett Street | withdraw         | 20     | Kenny   |
| 288 | 25506511       | 2021 | 7     | 28  | Leggett Street | withdraw         | 20     | Iman    |
| 246 | 28500762       | 2021 | 7     | 28  | Leggett Street | withdraw         | 48     | Luca    |
| 266 | 76054385       | 2021 | 7     | 28  | Leggett Street | withdraw         | 60     | Taylor  |
| 313 | 81061156       | 2021 | 7     | 28  | Leggett Street | withdraw         | 30     | Benista |
+-----+----------------+------+-------+-----+----------------+------------------+--------+---------+
+-----+----------------+----------------+------+-------+-----+----------+
| id  |     caller     |    receiver    | year | month | day | duration |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
| Bruce | (367) 555-5533 | (375) 555-8161 | Robin | 45       |
